運行日,運行ID1,トリップ番号,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,自動車の用途,edge_id_origin,edge_id_destination,rou_id
20211003,306629,16,20211003142109,3,139.85916,35.81773,20211003142958,3,139.88095,35.80163,1,1417040539N,764898188N,20211003_306629_16
20211003,306629,24,20211003185411,3,139.89926,35.87778,20211003190301,3,139.83317,35.84592,1,cluster_1503594210_7947221530N,6313710999N,20211003_306629_24
20211003,306689,3,20211003015318,3,139.70001,35.84658,20211003021232,3,139.89956,35.88273,4,7204829785N,969244765N,20211003_306689_3
20211003,306689,4,20211003031117,3,139.89952,35.88295,20211003033058,3,139.7003,35.84656,4,1503594925N,7204829785N,20211003_306689_4
20211003,306739,2,20211003113351,0,139.89958,35.87785,20211003120249,3,139.85568,35.84143,4,5478033280N,944747092N,20211003_306739_2
20211003,306745,1,20211003011709,3,139.89929,35.99055,20211003014505,3,139.70112,35.94266,3,1355065416N,1343280850N,20211003_306745_1
20211003,306748,1,20211003062333,3,139.7941986,35.8165825,20211003064530,3,139.7494779,35.9230939,3,661149321N,1381531333N,20211003_306748_1
20211003,306748,2,20211003070327,3,139.7440687,35.9198148,20211003071541,3,139.7744286,35.8830719,3,1343122197N,1377344986N,20211003_306748_2
20211003,306748,3,20211003072418,3,139.7783187,35.8729634,20211003073718,3,139.8159261,35.8420287,3,6910936220N,1973323386N,20211003_306748_3
20211003,306748,4,20211003161020,3,139.8183963,35.8276411,20211003161850,3,139.8047579,35.8132535,3,1417083987N,6817300698N,20211003_306748_4
20211003,306766,1,20211003051844,3,139.86399,35.83117,20211003052309,3,139.82887,35.80143,3,934214312N,cluster_2271305121_9967280117N,20211003_306766_1
20211003,306766,11,20211003082633,3,139.82825,35.80076,20211003083009,3,139.85787,35.83607,3,1417200527N,4453077965N,20211003_306766_11
20211003,306766,12,20211003084558,3,139.86364,35.83349,20211003084558,3,139.86364,35.83349,3,547803688N,4770556600N,20211003_306766_12
20211003,306766,13,20211003120343,3,139.85332,35.82821,20211003120707,3,139.82904,35.80171,3,cluster_5647162340_934193953N,2579787329N,20211003_306766_13
20211003,306766,29,20211003144628,3,139.82823,35.80067,20211003145527,3,139.8667,35.8298,3,1417200527N,2941850614N,20211003_306766_29
20211003,306789,1,20211003095613,3,139.89983,35.93037,20211003100842,3,139.83047,35.99531,4,cluster_1347488734_9432826244N,11049063197N,20211003_306789_1
20211003,306810,1,20211003010726,3,139.70058,35.92777,20211003011950,3,139.76055,35.80129,4,1343291425N,cluster_10108597105_2350102566N,20211003_306810_1
20211003,306810,2,20211003014806,3,139.75302,35.80042,20211003014846,3,139.7535,35.80065,4,1185506472N,1185507517N,20211003_306810_2
20211003,306826,1,20211003045806,3,139.70129,35.92715,20211003050932,3,139.76097,35.80015,0,2332537850N,cluster_10108597094_1993130466N,20211003_306826_1
20211003,306846,6,20211003093848,3,139.89591,35.80089,20211003094957,3,139.89917,35.85239,0,5692126798N,cluster_3816233009_6904894043N,20211003_306846_6
20211003,306970,13,20211003055859,3,139.8999382,35.877824,20211003060540,3,139.8279764,35.8000852,4,cluster_1503594210_7947221530N,cluster_5620955863_9967280109N,20211003_306970_13
20211003,307050,5,20211003004958,3,139.760482,35.8005337,20211003005908,3,139.7596217,35.8138919,1,cluster_10108597108_2350102556N,cluster_1992730862_1992730879N,20211003_307050_5
20211003,307050,6,20211003011458,3,139.7598417,35.813302,20211003011805,3,139.7587018,35.8101625,1,cluster_1992730888_2687999446N,cluster_2156964694_2156964696N,20211003_307050_6
20211003,307060,3,20211003054713,3,139.77629,35.94258,20211003055610,3,139.7604,35.98403,1,cluster_10050125938_1340919405N,1341140812N,20211003_307060_3
20211003,307060,4,20211003060730,3,139.75275,35.99184,20211003060912,3,139.75232,35.99921,1,10294734406N,cluster_10294734213_10294734218_10294734223_10294734224_#3moreN,20211003_307060_4
20211003,307069,8,20211003162428,3,139.87797,35.80043,20211003163819,3,139.7002,35.84655,2,465291269N,7204829785N,20211003_307069_8
20211003,307093,1,20211003203839,3,139.82613,35.81252,20211003203945,3,139.82298,35.81506,2,2378829949N,8280223002N,20211003_307093_1
20211003,307094,3,20211003181150,3,139.8995,35.99056,20211003191256,3,139.70076,35.84673,3,1355065416N,1408485447N,20211003_307094_3
20211003,307094,4,20211003211707,3,139.70177,35.84694,20211003212931,3,139.87826,35.80084,3,2663068630N,465291269N,20211003_307094_4
20211003,307146,1,20211003075548,0,139.8989283,35.8774741,20211003080257,2,139.8782428,35.8000447,4,5478033280N,465291269N,20211003_307146_1
20211003,307146,8,20211003204451,2,139.8779228,35.8005546,20211003205312,0,139.8995483,35.877994,4,465291269N,5478033279N,20211003_307146_8
20211003,307188,1,20211003110409,3,139.7557621,35.8271784,20211003110635,0,139.7557821,35.8272684,3,2661338156N,1226696414N,20211003_307188_1
20211003,307188,2,20211003114334,3,139.7557621,35.8272184,20211003115617,0,139.7273452,35.8174285,3,2661338156N,2156964712N,20211003_307188_2
20211003,307190,2,20211003040831,3,139.70036,35.84849,20211003043303,3,139.8585,35.83747,1,9920239226N,809908706N,20211003_307190_2
20211003,307190,3,20211003043352,3,139.86391,35.83283,20211003043352,3,139.86391,35.83283,1,547803688N,547803688N,20211003_307190_3
20211003,307190,4,20211003052753,3,139.84595,35.84441,20211003055106,3,139.70046,35.84622,1,1520978431N,7204798653N,20211003_307190_4
20211003,307211,18,20211003211932,3,139.87789,35.80099,20211003212806,3,139.8982,35.88181,2,5862488606N,1503594631N,20211003_307211_18
20211003,307219,3,20211003030643,3,139.82794,35.80064,20211003031418,3,139.87832,35.8008,1,1417200527N,465291269N,20211003_307219_3
20211003,307219,4,20211003041527,3,139.87751,35.80002,20211003042314,3,139.82805,35.80012,1,cluster_1537667466_1987876176N,cluster_5620955863_9967280109N,20211003_307219_4
20211003,307229,8,20211003171043,0,139.87747,35.8031,20211003171436,0,139.83835,35.84527,2,465290731N,206411390N,20211003_307229_8
20211003,307229,9,20211003171538,0,139.82344,35.85009,20211003172754,0,139.70097,35.92708,2,1519451927N,529143487N,20211003_307229_9
20211003,307229,10,20211003211616,2,139.70053,35.92799,20211003215129,2,139.8782,35.80037,2,1343291425N,465291269N,20211003_307229_10
20211003,307254,1,20211003181918,3,139.74618,35.92048,20211003184908,3,139.70023,35.84649,0,1343121733N,7204829785N,20211003_307254_1
20211003,307254,2,20211003202358,3,139.70204,35.84753,20211003204548,3,139.74649,35.92074,0,cluster_7204798666_7204798667N,1343121733N,20211003_307254_2
20211003,307254,3,20211003222303,3,139.74617,35.92037,20211003224825,3,139.70018,35.84638,0,1343121733N,7204829785N,20211003_307254_3
20211003,307285,2,20211003021622,3,139.70162,35.84691,20211003023034,3,139.87801,35.80094,2,1189275695N,6288519490N,20211003_307285_2
20211003,307285,14,20211003091346,3,139.71997,35.80661,20211003091346,3,139.71997,35.80661,2,cluster_1168290017_11919641304_11919641312N,cluster_1168290017_11919641304_11919641312N,20211003_307285_14
20211003,307287,1,20211003163624,3,139.79761,35.8005,20211003164928,3,139.80761,35.83415,0,cluster_10299809509_707309133_707309441N,cluster_10301585002_10301585003_10301585004_10301585005_#1moreN,20211003_307287_1
20211003,307287,2,20211003173228,3,139.81583,35.82809,20211003174335,3,139.80194,35.8014,0,cluster_360704537_360704538N,1270148548N,20211003_307287_2
20211003,307287,4,20211003192913,3,139.80179,35.80028,20211003193621,3,139.80763,35.8341,0,J96N,cluster_10301585002_10301585003_10301585004_10301585005_#1moreN,20211003_307287_4
20211003,307287,5,20211003201732,3,139.82039,35.83306,20211003202452,3,139.82821,35.80023,0,1182813353N,cluster_5620955863_9967280109N,20211003_307287_5
20211003,307307,7,20211003192609,3,139.70173,35.84738,20211003194308,3,139.70094,35.92692,3,cluster_7204798666_7204798667N,2332537863N,20211003_307307_7
20211003,307307,10,20211003232720,3,139.70161,35.84683,20211003233820,3,139.70075,35.92721,3,1189275695N,2332537863N,20211003_307307_10
20211003,307377,1,20211003152842,3,139.81956,35.83309,20211003153804,3,139.82821,35.80036,1,1182815036N,cluster_5620955863_9967280109N,20211003_307377_1
20211003,307377,3,20211003215328,3,139.76056,35.80093,20211003220529,3,139.70068,35.92736,1,cluster_10108597105_2350102566N,4527589470N,20211003_307377_3
20211003,307504,17,20211003093116,3,139.7016559,35.8554933,20211003095518,3,139.730949,35.948672,2,9630558477N,704992348N,20211003_307504_17
20211003,307540,5,20211003172737,3,139.87789,35.80163,20211003173931,3,139.85759,35.8386,2,1619643999N,2915874263N,20211003_307540_5
20211003,307540,6,20211003180406,3,139.85727,35.83973,20211003180501,3,139.85795,35.83852,2,853136856N,2915874263N,20211003_307540_6
20211003,307540,7,20211003182701,3,139.85739,35.83876,20211003191309,3,139.75225,35.99725,2,2915874263N,cluster_10294727572_10294734217_3295852802_3295852803N,20211003_307540_7
20211003,307540,8,20211003193242,3,139.75962,35.9929,20211003193449,3,139.77238,35.99825,2,5036854342N,1341041644N,20211003_307540_8
20211003,307540,9,20211003212815,3,139.78149,35.9955,20211003214902,3,139.89926,35.93063,2,4316014511N,1346889215N,20211003_307540_9
20211003,307553,3,20211003164644,2,139.7018991,35.9997141,20211003164807,2,139.7028991,35.9941747,4,4788178241N,cluster_10236770782_822894189N,20211003_307553_3
20211003,307619,1,20211003160711,3,139.80724,35.86908,20211003164216,3,139.79271,35.99871,3,4738366927N,10784499818N,20211003_307619_1
20211003,307619,7,20211003225330,3,139.79299,35.99861,20211003233304,3,139.77027,35.80128,3,10784499815N,10106347924N,20211003_307619_7
20211003,307632,1,20211003140043,3,139.70121,35.92707,20211003141117,3,139.76075,35.80114,4,2332537850N,cluster_10108597105_2350102566N,20211003_307632_1
20211003,307632,5,20211003162714,3,139.82809,35.8004,20211003163435,3,139.89801,35.87718,4,cluster_5620955863_9967280109N,cluster_5680870339_5680870349N,20211003_307632_5
20211003,307633,5,20211003132326,2,139.8951511,35.8099133,20211003132741,2,139.8955007,35.8209419,0,cluster_10156382871_10156382873N,cluster_332941814_5880860969_7930246986N,20211003_307633_5
20211003,307653,1,20211003102253,3,139.7954,35.86517,20211003102505,3,139.78873,35.86474,0,cluster_10302130797_10302130798_10302130799_10302153064_#2moreN,cluster_10302130781_10302153024_10302153025_10302153027_#4moreN,20211003_307653_1
20211003,307653,2,20211003105807,3,139.78982,35.86492,20211003110241,3,139.79981,35.86557,0,cluster_10302130781_10302153024_10302153025_10302153027_#4moreN,cluster_1180856704_2232764565N,20211003_307653_2
20211003,307653,3,20211003114426,3,139.80486,35.86934,20211003114426,3,139.80486,35.86934,0,4738366928N,4738366928N,20211003_307653_3
20211003,307718,4,20211003150950,3,139.76073,35.80022,20211003152031,3,139.75234,35.85184,2,cluster_10108597108_2350102556N,1406657119N,20211003_307718_4
20211003,307718,5,20211003153509,3,139.76648,35.84865,20211003153654,3,139.77194,35.84282,2,2652084356N,cluster_1182815086_1182816144N,20211003_307718_5
20211003,307718,6,20211003155111,3,139.78383,35.84161,20211003163419,3,139.73311,35.94671,2,cluster_1182816043_4754926363N,cluster_1342346258_1343317489N,20211003_307718_6
20211003,307718,7,20211003173824,3,139.72975,35.95485,20211003181029,3,139.73557,35.84861,2,1340928878N,cluster_1226695519_1226695800N,20211003_307718_7
20211003,307718,8,20211003184334,3,139.74911,35.84403,20211003184748,3,139.76063,35.80123,2,2653850286N,cluster_10108597105_2350102566N,20211003_307718_8
20211003,307747,4,20211003070406,3,139.87809,35.80018,20211003071701,3,139.70104,35.84673,2,465291269N,1408485447N,20211003_307747_4
20211003,307752,1,20211003021151,3,139.701346,35.8552733,20211003022027,3,139.7657295,35.8834615,1,1408533209N,5720265686N,20211003_307752_1
20211003,307752,2,20211003022112,3,139.7686189,35.8888208,20211003022112,3,139.7686189,35.8888208,1,cluster_1377284324_1381625102N,cluster_1377284324_1381625102N,20211003_307752_2
20211003,307752,3,20211003022454,3,139.7671987,35.89338,20211003023059,3,139.7670664,35.9236459,1,1381625157N,5188464044N,20211003_307752_3
20211003,307752,4,20211003044003,3,139.7691963,35.9237062,20211003045935,3,139.7339532,35.853934,1,1381376800N,2542579240N,20211003_307752_4
20211003,307752,5,20211003050007,3,139.7341234,35.8485447,20211003050220,3,139.7212644,35.8475446,1,cluster_2350746727_7132735171N,cluster_1408411901_8908976537N,20211003_307752_5
20211003,307752,6,20211003055030,3,139.7165451,35.8409053,20211003060215,3,139.7299553,35.8000316,1,1174868156N,3914075027N,20211003_307752_6
20211003,307752,9,20211003180254,3,139.760762,35.8003637,20211003181302,3,139.7192047,35.8468546,1,cluster_10108597108_2350102556N,cluster_2338938709_7477616124N,20211003_307752_9
20211003,307752,10,20211003181638,3,139.7075459,35.8434348,20211003181740,3,139.7009565,35.8427748,1,1189275512N,2661700859N,20211003_307752_10
20211003,307759,3,20211003020547,3,139.70113,35.92718,20211003021820,3,139.76089,35.80024,4,2332537850N,cluster_10108597094_1993130466N,20211003_307759_3
20211003,307761,1,20211003022815,3,139.70117,35.94255,20211003025941,3,139.89979,35.93042,3,1343279452N,cluster_1347488734_9432826244N,20211003_307761_1
20211003,307761,4,20211003065828,3,139.87788,35.80166,20211003075247,3,139.73721,35.91821,3,1619643999N,1343121875N,20211003_307761_4
20211003,307761,5,20211003080737,3,139.73742,35.91973,20211003081545,3,139.70138,35.90795,3,1343122709N,1414070283N,20211003_307761_5
20211003,307818,3,20211003165609,1,139.76062,35.80076,20211003170614,0,139.70064,35.92742,3,308934664N,529143487N,20211003_307818_3
20211003,307827,1,20211003071222,0,139.89981,35.87795,20211003072038,0,139.87809,35.80034,3,5478033280N,465290731N,20211003_307827_1
20211003,307827,2,20211003213729,0,139.87806,35.80004,20211003214554,0,139.89983,35.87813,3,465290731N,5478033279N,20211003_307827_2
20211003,307834,4,20211003183029,3,139.70217,35.84698,20211003190523,3,139.78877,35.98694,2,2374470979N,7475332331N,20211003_307834_4
20211003,307834,5,20211003195535,3,139.79319,35.98952,20211003202415,3,139.70063,35.89255,2,cluster_10960071630_10960071631_10960071661_10960071671_#2moreN,529146489N,20211003_307834_5
20211003,307889,1,20211003074012,2,139.7827387,35.8505766,20211003074131,2,139.789368,35.8517068,4,1182815360N,cluster_6668846553_6668846558N,20211003_307889_1
20211003,307889,2,20211003080103,2,139.7909578,35.8549464,20211003080148,2,139.7864183,35.8546562,4,cluster_360602122_6668846528N,1182814098N,20211003_307889_2
20211003,307889,3,20211003090143,2,139.7827587,35.8505766,20211003093129,0,139.8990583,35.877734,4,1182815360N,5478033279N,20211003_307889_3
20211003,307889,8,20211003154647,0,139.8986884,35.8773741,20211003161958,2,139.7840286,35.8507966,4,264005498N,1182815022N,20211003_307889_8
20211003,307890,2,20211003151438,3,139.8768327,35.805504,20211003153340,3,139.710043,35.9075179,3,2995995574N,6080278874N,20211003_307890_2
20211003,307890,3,20211003160621,3,139.7058232,35.9164869,20211003160728,3,139.7010933,35.9266454,3,1343290988N,2332537863N,20211003_307890_3
20211003,307890,4,20211003182754,3,139.7007326,35.9425334,20211003190633,3,139.8782768,35.9407843,3,1343279452N,1346931378N,20211003_307890_4
20211003,307890,5,20211003191814,3,139.8785268,35.9404543,20211003192512,3,139.8988062,35.9308155,3,1346931378N,cluster_1347488752_9432826227N,20211003_307890_5
20211003,307913,1,20211003015018,3,139.84291,35.81359,20211003015018,3,139.84291,35.81359,0,1417140066N,1417140066N,20211003_307913_1
20211003,307913,2,20211003021316,3,139.85902,35.82415,20211003021459,3,139.87057,35.82522,0,2493408739N,934214323N,20211003_307913_2
20211003,307913,3,20211003030532,3,139.8509,35.87087,20211003030657,3,139.84504,35.87059,0,1349179297N,1349173114N,20211003_307913_3
20211003,307913,4,20211003032245,3,139.84413,35.88324,20211003032245,3,139.84413,35.88324,0,cluster_1349176852_7222614696N,cluster_1349176852_7222614696N,20211003_307913_4
20211003,307913,5,20211003034240,3,139.85356,35.86835,20211003034347,3,139.85858,35.86453,0,2721019122N,cluster_11294480659_3756856678N,20211003_307913_5
20211003,307913,6,20211003052530,3,139.85772,35.86472,20211003055344,3,139.78699,35.98269,0,cluster_11294480657_11294509406_2915802414N,5217614561N,20211003_307913_6
20211003,307913,7,20211003072008,3,139.78448,35.99002,20211003073837,3,139.70146,35.94254,0,6108808181N,1343282355N,20211003_307913_7
20211003,307913,10,20211003225136,3,139.70149,35.94257,20211003230357,3,139.77078,35.93947,0,7159278576N,11036820348N,20211003_307913_10
20211003,307913,11,20211003232310,3,139.78277,35.92476,20211003232657,3,139.78127,35.90764,0,309405419N,2644094734N,20211003_307913_11
20211003,307913,12,20211003234316,3,139.77031,35.89754,20211003234316,3,139.77031,35.89754,0,1377345764N,1377345764N,20211003_307913_12
20211003,307948,1,20211003093347,3,139.83719,35.99592,20211003093507,3,139.8494,35.99272,2,cluster_11049063516_1347504359N,1347504195N,20211003_307948_1
20211003,307948,2,20211003103341,3,139.85465,35.98776,20211003103452,3,139.86183,35.98038,2,cluster_11230485771_11230485846N,9560199674N,20211003_307948_2
20211003,307948,3,20211003103804,3,139.86962,35.96318,20211003104614,3,139.89955,35.93063,2,1346903238N,1346889215N,20211003_307948_3
20211003,307948,4,20211003150432,3,139.89893,35.93072,20211003151503,3,139.8622,35.97972,2,1346889215N,9560539363N,20211003_307948_4
20211003,307948,5,20211003155010,3,139.86647,35.9851,20211003155758,3,139.83599,35.99571,2,cluster_1347516034_1347516084N,cluster_11049063485_1347504301N,20211003_307948_5
20211003,307948,6,20211003163405,3,139.83707,35.99589,20211003171350,3,139.87764,35.85385,2,cluster_11049063516_1347504359N,2916133886N,20211003_307948_6
20211003,307948,7,20211003171416,3,139.87501,35.84969,20211003172014,3,139.87817,35.80031,2,cluster_3756601742_5716423965N,465291269N,20211003_307948_7
20211003,307948,14,20211003190507,3,139.87779,35.80174,20211003193541,3,139.86237,35.97973,2,1619643999N,cluster_10780141733_1347504270_6076235554_9560200248_#2moreN,20211003_307948_14
20211003,307948,15,20211003201549,3,139.86646,35.98533,20211003202255,3,139.83504,35.99562,2,11734717927N,cluster_11049063514_1347504406N,20211003_307948_15
20211003,307948,16,20211003214945,3,139.83925,35.99605,20211003215144,3,139.84931,35.99283,2,cluster_11049063551_11049063838_331158758_6461498015_#1moreN,1347504195N,20211003_307948_16
20211003,307948,17,20211003222147,3,139.848,35.9938,20211003222252,3,139.83728,35.99592,2,6108176159N,cluster_11049063516_1347504359N,20211003_307948_17
20211003,307948,18,20211003225935,3,139.83735,35.99588,20211003230151,3,139.84949,35.99264,2,cluster_11049063516_1347504359N,1347504195N,20211003_307948_18
20211003,307948,19,20211003232345,3,139.84807,35.99387,20211003232452,3,139.83713,35.99587,2,6108176159N,cluster_11049063516_1347504359N,20211003_307948_19
20211003,308028,42,20211003065515,3,139.82833,35.80099,20211003073048,3,139.88327,35.94193,2,1417200527N,cluster_4233125189_4233125190N,20211003_308028_42
20211003,308084,2,20211003215140,0,139.87804,35.80016,20211003220245,0,139.70224,35.84692,1,465290731N,2550126961N,20211003_308084_2
20211003,308159,1,20211003170113,3,139.8041167,35.8509374,20211003172507,3,139.7312951,35.8013614,4,6581853888N,cluster_1168290123_1877033740_9954599989_9954599991_#4moreN,20211003_308159_1
20211003,308159,9,20211003190903,3,139.760792,35.8001937,20211003194618,3,139.7922225,35.9996361,4,cluster_10108597108_2350102556N,10784499818N,20211003_308159_9
20211003,308175,8,20211003062859,3,139.8278364,35.8000052,20211003063656,3,139.8999682,35.878154,1,cluster_1022515512_3817927292N,cluster_11662327527_1503594335N,20211003_308175_8
20211003,308202,1,20211003092104,3,139.760702,35.8006437,20211003093202,3,139.7011232,35.9269554,0,cluster_10108597094_1993130466N,2332537863N,20211003_308202_1
20211003,308202,3,20211003165323,3,139.7002333,35.9280152,20211003170533,3,139.760842,35.8002237,0,1343291425N,cluster_10108597108_2350102556N,20211003_308202_3
20211003,308235,2,20211003125721,2,139.700533,35.9339745,20211003130115,2,139.7107317,35.9360145,3,1343281786N,1342386048N,20211003_308235_2
20211003,308235,3,20211003162742,2,139.7127713,35.9421636,20211003163604,2,139.700363,35.9338845,3,12072187725N,1343281786N,20211003_308235_3
20211003,308305,1,20211003014650,3,139.76535,35.88284,20211003020113,3,139.83164,35.90426,4,5720265686N,1388640497N,20211003_308305_1
20211003,308325,1,20211003093935,3,139.82478,35.82414,20211003095048,3,139.79369,35.83302,0,cluster_1022515947_1417083798N,4453134155N,20211003_308325_1
20211003,308325,2,20211003152613,3,139.78785,35.83599,20211003154602,3,139.7903,35.83382,0,4754926349N,cluster_1180842566_1270150157_6314260035N,20211003_308325_2
20211003,308325,3,20211003185942,3,139.80267,35.8334,20211003190217,3,139.809,35.83417,0,4453134143N,1182813246N,20211003_308325_3
20211003,308325,4,20211003191636,3,139.8221,35.82952,20211003192017,3,139.83107,35.81963,0,534611418N,cluster_2379679308_2379679312N,20211003_308325_4
20211003,308360,30,20211003211905,3,139.8999,35.87796,20211003212811,3,139.82815,35.8001,4,cluster_1503594210_7947221530N,cluster_5620955863_9967280109N,20211003_308360_30
20211003,308380,1,20211003095301,2,139.7601557,35.9714687,20211003103039,2,139.8214645,35.8848229,4,1340956571N,cluster_11773079533_1377382788N,20211003_308380_1
20211003,308380,2,20211003121737,2,139.8255139,35.8888425,20211003124130,2,139.7930827,35.9835378,4,J256N,cluster_3295852770_3295852771N,20211003_308380_2
20211003,308380,3,20211003125701,2,139.7848332,35.989897,20211003130638,2,139.7366178,35.9725087,4,6108808181N,cluster_271729028_271917705N,20211003_308380_3
20211003,308380,4,20211003132135,2,139.7532863,35.9693589,20211003132156,2,139.7555361,35.9695889,4,1078517474N,cluster_1340827362_9155662799N,20211003_308380_4
20211003,308388,1,20211003163908,3,139.70032,35.84668,20211003165453,3,139.87814,35.80061,3,1996446701N,465291269N,20211003_308388_1
20211003,308388,3,20211003184840,3,139.87789,35.80045,20211003185743,3,139.89959,35.87807,3,465291269N,cluster_1503594210_7947221530N,20211003_308388_3
20211003,308410,7,20211003174240,3,139.7020462,35.8470243,20211003175646,3,139.8780627,35.8006446,0,2374470979N,465291269N,20211003_308410_7
20211003,308410,11,20211003224331,3,139.8995761,35.9304256,20211003232513,3,139.7006247,35.8925389,0,cluster_1347488734_9432826244N,529146489N,20211003_308410_11
20211003,308442,1,20211003064022,3,139.7582791,35.9030081,20211003070514,1,139.760472,35.8017235,3,1380279888N,308934664N,20211003_308442_1
20211003,308442,2,20211003142920,1,139.760732,35.8003537,20211003150704,3,139.759559,35.9029581,3,308934664N,3723701226N,20211003_308442_2
20211003,308484,3,20211003005936,3,139.89956,35.87786,20211003010607,3,139.82845,35.80097,4,cluster_1503594210_7947221530N,2579845692N,20211003_308484_3
20211003,308484,7,20211003042016,3,139.82842,35.80098,20211003042622,3,139.89825,35.8772,4,2579845692N,cluster_5680870339_5680870349N,20211003_308484_7
20211003,308484,10,20211003050700,3,139.89839,35.87722,20211003051328,3,139.82838,35.8007,4,cluster_5680870339_5680870349N,1417200527N,20211003_308484_10
20211003,308484,20,20211003061913,3,139.82858,35.80127,20211003062608,3,139.89939,35.87793,4,2271288844N,cluster_1503594210_7947221530N,20211003_308484_20
20211003,308502,7,20211003085012,3,139.79248,35.9996,20211003085718,3,139.76887,35.99265,0,10784499817N,cluster_3295797684_3295797685N,20211003_308502_7
20211003,308502,8,20211003092332,3,139.76878,35.99244,20211003095202,3,139.89999,35.93047,0,cluster_3295797684_3295797685N,cluster_1347488734_9432826244N,20211003_308502_8
20211003,308502,11,20211003201946,3,139.76609,35.80154,20211003202923,3,139.76775,35.80139,0,10108632708N,10106342090N,20211003_308502_11
20211003,308532,12,20211003122150,3,139.70029,35.92827,20211003131325,3,139.87554,35.81015,3,1343291425N,953530645N,20211003_308532_12
20211003,308567,4,20211003022531,3,139.8958614,35.8003044,20211003022800,3,139.8958109,35.8148027,3,cluster_1398686375_2084170210_5819714206_5903614946_#2moreN,5819755344N,20211003_308567_4
20211003,308567,5,20211003031956,3,139.8954709,35.8148627,20211003032315,3,139.89636,35.8367201,3,5819755344N,336289335N,20211003_308567_5
20211003,308600,1,20211003031628,3,139.7000433,35.9282652,20211003034004,3,139.8115357,35.8772937,3,4527577414N,1377378373N,20211003_308600_1
20211003,308600,2,20211003051539,3,139.8056164,35.8766537,20211003053604,3,139.760872,35.8003337,3,1377353901N,cluster_10108597094_1993130466N,20211003_308600_2
20211003,308600,14,20211003092446,3,139.760342,35.8016435,20211003094914,3,139.8050864,35.8771836,3,10108658436N,1815738556N,20211003_308600_14
20211003,308600,15,20211003101949,3,139.8055064,35.8767937,20211003102552,3,139.8173355,35.8662952,3,1377353901N,cluster_1377352947_1377352951_1387605248N,20211003_308600_15
20211003,308600,16,20211003224500,3,139.8180855,35.8663852,20211003224925,3,139.8051764,35.8770436,3,cluster_1377352947_1377352951_1387605248N,1815738556N,20211003_308600_16
20211003,308600,17,20211003225045,3,139.8112858,35.8778237,20211003225045,3,139.8112858,35.8778237,3,1377378373N,1377378373N,20211003_308600_17
20211003,308600,18,20211003233950,3,139.8054764,35.8766537,20211004000136,3,139.760652,35.8010336,3,1377353901N,cluster_10108597105_2350102566N,20211003_308600_18
20211003,308632,1,20211003175919,3,139.89855,35.93075,20211003183421,3,139.88426,35.80168,0,cluster_1347488752_9432826227N,764898192N,20211003_308632_1
20211003,308632,2,20211003220933,3,139.89574,35.80125,20211003223104,3,139.89946,35.92115,0,cluster_1379954857_2660763487_7930194696_7930194705_#1moreN,cluster_1346902979_2892640832_9568999436_9568999439_#1moreN,20211003_308632_2
20211003,308632,3,20211003235355,3,139.89941,35.8528,20211003235919,3,139.89551,35.81809,0,11196844475N,cluster_278079269_5880860961_7930232277N,20211003_308632_3
20211003,308637,1,20211003005833,3,139.75674,35.83148,20211003005833,3,139.75674,35.83148,2,2338878471N,2338878471N,20211003_308637_1
20211003,308637,2,20211003020106,3,139.75073,35.84257,20211003020310,3,139.74598,35.84553,2,9675915171N,cluster_1226695505_1226695555N,20211003_308637_2
20211003,308637,3,20211003151914,3,139.75704,35.85079,20211003152429,3,139.77661,35.85871,2,2652084390N,1956335181N,20211003_308637_3
20211003,308637,4,20211003155303,3,139.77666,35.85856,20211003160830,3,139.7589,35.82582,2,1182814821N,1275992635N,20211003_308637_4
20211003,308637,5,20211003163249,3,139.75945,35.82574,20211003163618,3,139.76083,35.8003,2,6573742680N,cluster_10108597108_2350102556N,20211003_308637_5
20211003,308637,17,20211003202013,3,139.7605,35.80122,20211003202600,3,139.75907,35.82537,2,cluster_10108597105_2350102566N,1275993493N,20211003_308637_17
20211003,308637,18,20211003202641,3,139.75704,35.8306,20211003202641,3,139.75704,35.8306,2,2338878542N,2338878542N,20211003_308637_18
20211003,308637,19,20211003220327,3,139.76109,35.84007,20211003222041,3,139.89894,35.87768,2,1180841641N,5898861250N,20211003_308637_19
20211003,308637,22,20211004002905,3,139.87804,35.8003,20211004010829,3,139.75901,35.82619,2,465291269N,1992672791N,20211003_308637_22
20211003,308640,98,20211003194117,3,139.70158,35.84696,20211003195504,3,139.7671,35.80161,4,7204798677N,cluster_10106342112_721061784N,20211003_308640_98
20211003,308640,99,20211003204413,3,139.76711,35.80161,20211003205750,3,139.76578,35.80002,4,cluster_10106342112_721061784N,1185507312N,20211003_308640_99
20211003,308658,1,20211003050217,3,139.7665107,35.8431364,20211003050217,3,139.7665107,35.8431364,3,9671184703N,9671184703N,20211003_308658_1
20211003,308658,2,20211003054956,3,139.7695903,35.8458263,20211003060258,3,139.8020385,35.8001151,3,cluster_460087040_460087048N,J96N,20211003_308658_2
20211003,308658,4,20211003074510,3,139.760702,35.8004437,20211003075056,3,139.7609814,35.8399962,3,cluster_10108597108_2350102556N,1180841641N,20211003_308658_4
