運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination,edge_id_origin,edge_id_destination,rou_id
20211003,198325,1,1,20211003063702,3,139.69551,35.9637,20211003065250,2,139.62572,35.95937,1343339648N,4057411508N,20211003_198325_1
20211003,198334,3,2,20211003123818,3,139.89542,35.7679,20211003124956,3,139.91492,35.89063,6403175419N,cluster_350010695_4680063898N,20211003_198334_3
20211003,198334,4,2,20211003125034,3,139.92192,35.89716,20211003125834,3,139.99822,35.98012,cluster_278881207_7039965318N,1346863685N,20211003_198334_4
20211003,198403,1,2,20211003060909,3,139.80211,35.79686,20211003063425,3,139.68835,35.7827,cluster_1177184698_1498816195_2395901262_2395901266_#1moreN,2622527330N,20211003_198403_1
20211003,198403,2,2,20211003064016,3,139.67991,35.78912,20211003064221,3,139.67216,35.78962,2622527330N,2622527330N,20211003_198403_2
20211003,198403,3,2,20211003070256,3,139.67474,35.78579,20211003071310,3,139.70869,35.75027,2622527330N,9349903034N,20211003_198403_3
20211003,198403,4,2,20211003185142,3,139.70849,35.75035,20211003185930,3,139.6713,35.78954,9349903034N,2622527330N,20211003_198403_4
20211003,198403,5,2,20211003195357,3,139.66148,35.78858,20211003195544,3,139.64397,35.79191,2622527330N,1165290867N,20211003_198403_5
20211003,198403,6,2,20211003223331,3,139.64905,35.79104,20211003230030,3,139.7664,35.77828,1165290867N,cluster_10122776283_10122776293_10122776297_1170438139N,20211003_198403_6
20211003,198403,7,2,20211003230827,3,139.77881,35.77808,20211003232023,3,139.80242,35.80265,1347911119N,6901431011N,20211003_198403_7
20211003,198406,1,2,20211003121237,3,139.82972,35.84468,20211003121732,3,139.86403,35.83274,cluster_1517784608_6295313950N,547803688N,20211003_198406_1
20211003,198406,2,2,20211003124155,3,139.85269,35.82675,20211003124942,3,139.82097,35.75048,1520951272N,1347548388N,20211003_198406_2
20211003,198420,3,1,20211003140527,1,139.82089,35.75026,20211003142445,2,139.86472,35.85479,7902559674N,907583057N,20211003_198420_3
20211003,198420,4,1,20211003152211,2,139.86635,35.85225,20211003153347,2,139.87825,35.8268,945016916N,6731365097N,20211003_198420_4
20211003,198420,5,1,20211003175006,2,139.87924,35.82483,20211003181100,3,139.82654,35.87749,cluster_1987887035_3475907824N,504132580N,20211003_198420_5
20211003,198420,6,1,20211003194549,2,139.83217,35.88009,20211003203407,1,139.82434,35.77644,1387610406N,7902559675N,20211003_198420_6
20211003,198420,7,1,20211003203443,1,139.82225,35.76906,20211003204250,1,139.73691,35.75049,7902559674N,5432829255N,20211003_198420_7
20211003,198455,3,3,20211003040359,3,139.67134,36.0821,20211003042557,3,139.62627,35.95971,cluster_4788176867_5611602550_7081581489N,4057411508N,20211003_198455_3
20211003,198455,4,3,20211003062253,3,139.62506,35.95922,20211003064205,3,139.65719,36.05477,4057411508N,cluster_1348990553_5611601802_5611602524N,20211003_198455_4
20211003,198455,5,3,20211003070649,3,139.65727,36.05474,20211003071237,3,139.67232,36.08322,cluster_1348990553_5611601802_5611602524N,cluster_4788176867_5611602550_7081581489N,20211003_198455_5
20211003,198455,6,3,20211003093638,3,139.7692,36.08177,20211003094429,3,139.78254,36.03589,717406787N,1693134071N,20211003_198455_6
20211003,198455,7,3,20211003094505,3,139.78511,36.03046,20211003101324,3,139.88269,35.88912,1693134071N,6062111707N,20211003_198455_7
20211003,198455,8,3,20211003101420,3,139.88713,35.88178,20211003102323,3,139.88262,35.84047,cluster_11296421928_11309724896_1349174978N,465281669N,20211003_198455_8
20211003,198455,9,3,20211003102410,3,139.88379,35.83552,20211003103137,3,139.88485,35.79717,944767469N,cluster_1503177054_6284172647N,20211003_198455_9
20211003,198455,10,3,20211003103229,3,139.88505,35.79152,20211003103229,3,139.88505,35.79152,1503177128N,1503177128N,20211003_198455_10
20211003,198455,11,3,20211003103408,3,139.88442,35.78596,20211003103420,3,139.88423,35.78542,1503177128N,1503177128N,20211003_198455_11
20211003,198455,12,3,20211003103611,3,139.88603,35.77977,20211003104421,3,139.91877,35.75036,1503177128N,11715972345N,20211003_198455_12
20211003,198455,19,3,20211003121313,3,139.90361,35.76116,20211003121325,3,139.90148,35.76239,cluster_5795937101_926328335N,311301162N,20211003_198455_19
20211003,198455,20,3,20211003121357,3,139.89554,35.76758,20211003122658,3,139.91515,35.89088,6403175419N,cluster_350010695_4680063898N,20211003_198455_20
20211003,198455,21,3,20211003122734,3,139.92142,35.89669,20211003125730,3,139.9508,35.97796,cluster_278881207_7039965318N,1346863685N,20211003_198455_21
20211003,198455,22,3,20211003133007,3,139.95084,35.97798,20211003135614,3,139.83311,36.08229,1346863685N,cluster_1346933745_2885247599N,20211003_198455_22
20211003,198591,10,1,20211003035448,3,139.70944,35.75008,20211003035448,3,139.70944,35.75008,9349903034N,9349903034N,20211003_198591_10
20211003,198591,11,1,20211003035708,3,139.74122,35.75287,20211003044646,3,139.79987,35.75034,9309552105N,cluster_10048722935_10048723698_713285676N,20211003_198591_11
20211003,198595,2,2,20211003050913,3,139.62551,35.8487,20211003052030,3,139.70855,35.75151,2550123400N,9349903034N,20211003_198595_2
20211003,198595,19,2,20211003153339,3,139.70847,35.75142,20211003162025,3,139.62567,35.98971,9349903034N,1348892603N,20211003_198595_19
20211003,198595,20,2,20211003165324,3,139.62556,35.99154,20211003171357,3,139.63368,35.99978,1348892603N,1348990330N,20211003_198595_20
20211003,198618,5,1,20211003220604,0,139.62531,35.80777,20211003225145,2,139.99846,35.78457,2550132181N,cluster_3924966395_3924966396N,20211003_198618_5
20211003,198633,2,3,20211003054117,3,139.62565,35.77937,20211003055201,3,139.69436,35.75088,2622527330N,2323880614N,20211003_198633_2
20211003,198635,4,2,20211003091531,1,139.7084,35.75073,20211003092549,1,139.62508,35.84924,4361138358N,2550126961N,20211003_198635_4
20211003,198643,1,3,20211003141147,3,139.635553,35.8178866,20211003141309,3,139.625444,35.807778,4398319784N,1165290867N,20211003_198643_1
20211003,198643,17,3,20211003205805,3,139.7084885,35.751418,20211003210740,3,139.67283,35.7933617,9349903034N,2622527330N,20211003_198643_17
20211003,198643,18,3,20211003212342,3,139.6751598,35.7936618,20211003213111,3,139.6656006,35.8054694,2622527330N,1165290867N,20211003_198643_18
20211003,198643,19,3,20211003221020,3,139.6504119,35.8057489,20211003221238,3,139.647302,35.8157473,1165290867N,4398319784N,20211003_198643_19
20211003,198657,1,1,20211003092301,0,139.9998137,35.9801841,20211003092604,0,139.9692589,35.9404372,350010536N,350010550N,20211003_198657_1
20211003,198657,2,1,20211003093913,0,139.9699289,35.9400673,20211003095909,2,139.8676712,35.8620566,350010536N,871752081N,20211003_198657_2
20211003,198657,3,1,20211003112912,2,139.8706514,35.8548276,20211003112912,2,139.8706514,35.8548276,cluster_11247591054_11247591062_11247591087_11247602940_#4moreN,cluster_11247591054_11247591062_11247591087_11247602940_#4moreN,20211003_198657_3
20211003,198657,4,1,20211003125735,2,139.8766312,35.8498583,20211003133004,2,139.9993895,35.8443313,cluster_11329220423_11329220430_11329220433_12035858464_#1moreN,3727899440N,20211003_198657_4
20211003,198657,7,1,20211003183412,2,139.9989995,35.8447213,20211003184614,2,139.9589523,35.8927532,3727899440N,1505134380N,20211003_198657_7
20211003,198657,8,1,20211003191710,2,139.9468627,35.9050008,20211003192350,0,139.9670091,35.9400072,cluster_278881207_7039965318N,350010550N,20211003_198657_8
20211003,198657,9,1,20211003200237,0,139.968109,35.9407671,20211003200534,0,139.9985438,35.9802441,350010536N,350010550N,20211003_198657_9
20211003,198724,1,2,20211003055404,3,139.71521,35.94754,20211003064025,3,139.68223,35.7508,cluster_1342344919_1342346712N,cluster_1415588159_9369282555N,20211003_198724_1
20211003,198724,2,2,20211003101059,3,139.6815,35.75027,20211003105245,3,139.73446,35.87325,cluster_1415588159_9369282555N,1185397113N,20211003_198724_2
20211003,198724,3,2,20211003105346,3,139.72918,35.87997,20211003105346,3,139.72918,35.87997,1226696149N,1226696149N,20211003_198724_3
20211003,198724,4,2,20211003105624,3,139.72019,35.89233,20211003105638,3,139.71894,35.89419,1864766328N,4776362366N,20211003_198724_4
20211003,198724,6,2,20211003110120,3,139.69575,35.93196,20211003110844,3,139.7152,35.94772,1343290899N,cluster_1342344919_1342346712N,20211003_198724_6
20211003,198744,2,2,20211003113148,3,139.9993,35.98014,20211003114041,3,139.92246,35.8973,1346863685N,cluster_278881207_7039965318N,20211003_198744_2
20211003,198744,3,2,20211003114124,3,139.91546,35.89078,20211003115557,3,139.82109,35.75112,cluster_350010695_4680063898N,1347548388N,20211003_198744_3
20211003,198744,6,2,20211003135159,3,139.82076,35.75116,20211003140558,3,139.91527,35.89088,1347548388N,cluster_350010695_4680063898N,20211003_198744_6
20211003,198744,7,2,20211003140640,3,139.92184,35.89726,20211003141523,3,139.99788,35.98018,cluster_278881207_7039965318N,1346863685N,20211003_198744_7
20211003,198744,8,2,20211003170130,3,139.99928,35.98014,20211003173415,3,139.92213,35.89728,1346863685N,cluster_278881207_7039965318N,20211003_198744_8
20211003,198744,9,2,20211003173609,3,139.91446,35.89037,20211003174400,3,139.89271,35.90675,9196684110N,cluster_11755603134_11755603135_5680930437_7311182152N,20211003_198744_9
20211003,198744,10,2,20211003181700,3,139.89542,35.90078,20211003182208,3,139.91587,35.89087,cluster_12064870639_1505158178_7795627275N,cluster_350010695_4680063898N,20211003_198744_10
20211003,198744,11,2,20211003182247,3,139.92207,35.89701,20211003183149,3,139.99896,35.98038,cluster_278881207_7039965318N,1346863685N,20211003_198744_11
20211003,198750,1,2,20211003004932,3,139.64509,35.82495,20211003005241,3,139.62616,35.80832,4398324238N,1165290867N,20211003_198750_1
20211003,198750,7,2,20211003023020,3,139.62587,35.8085,20211003023608,3,139.64658,35.82514,1739955909N,4398324277N,20211003_198750_7
20211003,198750,8,2,20211003040027,3,139.64486,35.82507,20211003040429,3,139.62601,35.80827,4398324238N,1165290867N,20211003_198750_8
20211003,198773,8,2,20211004000130,3,139.99972,35.98024,20211004001017,3,139.91998,35.89513,1346863685N,1505134380N,20211003_198773_8
20211003,198779,5,1,20211003144401,0,139.6404512,36.0816335,20211003145209,3,139.6662442,35.9793978,370268754N,4553286117N,20211003_198779_5
20211003,198779,6,1,20211003152843,3,139.6664942,35.9786679,20211003155334,0,139.7366862,35.7503788,1343339943N,5432829255N,20211003_198779_6
20211003,198779,7,1,20211003170347,2,139.7997611,35.750581,20211003171105,2,139.8180285,35.7637795,cluster_10048722957_10048723634_10076921948_10076921952_#1moreN,1347548388N,20211003_198779_7
20211003,198779,8,1,20211003174039,2,139.8301569,35.777498,20211003181830,0,139.6401612,36.0817835,cluster_12049544424_6232852040_6232852048_691600681_#1moreN,529143487N,20211003_198779_8
20211003,198787,1,1,20211003125515,2,139.76076,35.98039,20211003141618,2,139.98029,35.94217,cluster_10294340104_1341141280N,9534316143N,20211003_198787_1
20211003,198787,2,1,20211003152225,2,139.97902,35.94522,20211003155348,2,139.87721,35.94902,9534316143N,cluster_11057205252_11057205306N,20211003_198787_2
20211003,198787,3,1,20211003165811,2,139.87949,35.94564,20211003173406,2,139.99924,35.87745,10964263310N,cluster_11708707548_1503594058N,20211003_198787_3
20211003,198787,4,1,20211003185452,2,139.99854,35.891,20211003201243,2,139.76186,35.98003,9196684110N,7470709189N,20211003_198787_4
20211003,198822,1,1,20211003144334,2,139.99992,35.8438,20211003151118,2,139.89078,35.93713,3727899440N,6106891680N,20211003_198822_1
20211003,198822,2,1,20211003152759,2,139.88707,35.94168,20211003153223,2,139.87695,35.95402,cluster_4283971545_4283971550N,10786439517N,20211003_198822_2
20211003,198822,3,1,20211003154247,2,139.8739,35.95777,20211003154407,2,139.86958,35.9592,cluster_10786439608_1346897622N,4691858638N,20211003_198822_3
20211003,198830,9,3,20211003184332,3,139.626304,35.8087978,20211003184504,3,139.6394626,35.8214663,1739955909N,1408470907N,20211003_198830_9
20211003,198830,10,3,20211003184542,3,139.6466018,35.8249661,20211003190300,3,139.7833689,35.8413879,4398324238N,cluster_1182816043_4754926363N,20211003_198830_10
20211003,198830,11,3,20211003194930,3,139.7712902,35.8435267,20211003195150,3,139.7628708,35.8495454,2659956773N,2352919433N,20211003_198830_11
20211003,198830,12,3,20211003195318,3,139.7562914,35.8509349,20211003200323,3,139.7177943,35.8620227,cluster_2352938563_547565999_9669350624_9669350628N,cluster_2392311235_2392311247N,20211003_198830_12
20211003,198830,13,3,20211003201540,3,139.7049056,35.8571831,20211003202355,3,139.7172352,35.8386556,1955926024N,1408591074N,20211003_198830_13
20211003,198830,14,3,20211003214430,3,139.8032567,35.8655252,20211003214706,3,139.8086464,35.8517173,6738573125N,cluster_1182816113_1768402077N,20211003_198830_14
20211003,198830,15,3,20211003215636,3,139.7565714,35.850685,20211003215719,3,139.7513418,35.8516847,2652084390N,2388029266N,20211003_198830_15
20211003,198830,16,3,20211003220728,3,139.6809583,35.840275,20211003220828,3,139.6735191,35.8362453,2550123400N,2661700782N,20211003_198830_16
20211003,198830,17,3,20211003220949,3,139.6628801,35.8338254,20211003221052,3,139.6605504,35.8321356,2661700782N,1408484989N,20211003_198830_17
20211003,198830,18,3,20211003221506,3,139.6411924,35.8231362,20211003222057,3,139.625693,35.8461032,4398324238N,2550123401N,20211003_198830_18
20211003,198837,1,3,20211003065439,3,139.70852,35.75151,20211003070642,3,139.62533,35.8076,9349903034N,1165290867N,20211003_198837_1
20211003,198837,10,3,20211003143311,3,139.64047,36.08164,20211003150739,3,139.82117,35.75169,cluster_1348990553_5611601802_5611602524N,1347548388N,20211003_198837_10
20211003,198851,2,2,20211003145212,3,139.82088,35.75008,20211003151116,3,139.89277,35.90708,1347548388N,cluster_11755603134_11755603135_5680930437_7311182152N,20211003_198851_2
20211003,198851,3,2,20211003170628,3,139.89298,35.90562,20211003171314,3,139.91571,35.89115,cluster_11994798835_11994798836_11994798839_11994798840_#1moreN,4680063901N,20211003_198851_3
20211003,198851,4,2,20211003171355,3,139.92208,35.89694,20211003172317,3,139.99847,35.98021,cluster_278881207_7039965318N,1346863685N,20211003_198851_4
20211003,198860,1,3,20211003120257,3,139.99782,35.97996,20211003121257,3,139.9209,35.89627,1346863685N,cluster_1505143260_7365848649N,20211003_198860_1
20211003,198860,2,3,20211003121341,3,139.9148,35.89033,20211003122950,3,139.82099,35.75009,9196684110N,1347548388N,20211003_198860_2
20211003,198860,16,3,20211003194346,3,139.99884,35.751,20211003202336,3,139.9224,35.89741,1295607139N,cluster_278881207_7039965318N,20211003_198860_16
20211003,198860,17,3,20211003202428,3,139.91461,35.89041,20211003210627,3,139.99799,35.98675,9196684110N,4254649654N,20211003_198860_17
20211003,198863,1,2,20211003000559,3,139.6579,35.8025,20211003001050,3,139.68957,35.80216,1165290867N,1165290867N,20211003_198863_1
20211003,198863,2,2,20211003011218,3,139.68976,35.80204,20211003012225,3,139.62636,35.7878,1165290867N,1165290867N,20211003_198863_2
20211003,198863,7,2,20211003022827,3,139.62555,35.78718,20211003023155,3,139.6467,35.79961,1165290867N,1165290867N,20211003_198863_7
20211003,198884,1,2,20211003043721,3,139.95984,35.89177,20211003050617,3,139.99872,35.7515,9196684110N,1295607139N,20211003_198884_1
20211003,198884,8,2,20211003135120,3,139.91848,35.75155,20211003143839,3,139.97402,35.88997,11715972345N,9196684110N,20211003_198884_8
20211003,198898,1,2,20211003070001,3,139.9193893,35.7940554,20211003071543,3,139.8491763,35.7512016,525327880N,2381951330N,20211003_198898_1
20211003,198898,2,2,20211003101622,3,139.7997012,35.750121,20211003104153,3,139.8735028,35.8108333,cluster_10048722957_10048723634_10076921948_10076921952_#1moreN,853132559N,20211003_198898_2
20211003,198916,1,1,20211003190720,2,139.8404286,35.9769196,20211003190836,2,139.8406785,35.9805592,1346932158N,1346924696N,20211003_198916_1
20211003,198916,2,1,20211003191433,2,139.8481777,35.9886885,20211003193001,2,139.8330848,36.0832089,1346917723N,cluster_1346933745_2885247599N,20211003_198916_2
20211003,198924,1,1,20211003070742,2,139.63008,35.89235,20211003073400,0,139.63977,36.08286,1344678600N,529143487N,20211003_198924_1
20211003,198924,2,1,20211003100207,0,139.64037,36.0819,20211003102625,1,139.79123,35.76143,370268754N,7902559675N,20211003_198924_2
20211003,198924,3,1,20211003102650,1,139.79797,35.7622,20211003102840,1,139.82101,35.75095,7902559674N,7902559675N,20211003_198924_3
20211003,198924,6,1,20211003111240,1,139.7084,35.75061,20211003112335,2,139.62871,35.83823,4361138358N,2550123401N,20211003_198924_6
20211003,198924,8,1,20211003163728,2,139.6257,35.89228,20211003163928,2,139.62634,35.89246,1344678600N,1344678600N,20211003_198924_8
20211003,198924,9,1,20211003190932,2,139.62573,35.89229,20211003191138,3,139.62598,35.89128,1344678600N,1344678600N,20211003_198924_9
20211003,198931,1,2,20211003215607,3,139.87096,35.80265,20211003221052,3,139.82101,35.7515,465280848N,1347548388N,20211003_198931_1
20211003,198949,2,2,20211003221412,3,139.62521,36.06355,20211003221607,3,139.62507,36.05044,2822042734N,2822042734N,20211003_198949_2
20211003,198972,1,1,20211003092712,2,139.7688,35.82902,20211003095510,3,139.79305,35.81432,4765847139N,1492312886N,20211003_198972_1
20211003,198972,2,1,20211003104212,3,139.79303,35.81439,20211003110026,2,139.76854,35.83279,1492312886N,2657863755N,20211003_198972_2
20211003,198972,3,1,20211003151214,2,139.76733,35.83655,20211003151826,2,139.78004,35.83512,6580897646N,2660005390N,20211003_198972_3
20211003,198972,4,1,20211003154912,2,139.77661,35.8349,20211003164741,2,139.76868,35.83272,1180842751N,2652168456N,20211003_198972_4
20211003,198972,5,1,20211003192100,2,139.76866,35.82967,20211003192117,2,139.76868,35.83159,cluster_1180841648_1409996801N,1409996951N,20211003_198972_5
20211003,198986,1,1,20211003160443,2,139.8176285,35.7637495,20211003161732,2,139.8348957,35.8058843,1496315575N,cluster_1417164486_1417164491N,20211003_198986_1
20211003,198986,2,1,20211003164840,2,139.8337856,35.8116236,20211003171408,2,139.800311,35.7516808,1974851832N,cluster_10048722935_10048723698_713285676N,20211003_198986_2
20211003,198986,3,1,20211003180234,2,139.8258086,35.7503415,20211003180552,2,139.8149892,35.7557405,1347548388N,1347549029N,20211003_198986_3
20211003,198992,6,2,20211003225327,3,139.82079,35.75066,20211003230812,3,139.91504,35.89074,1347548388N,cluster_350010695_4680063898N,20211003_198992_6
20211003,198992,7,2,20211003230859,3,139.92224,35.89731,20211003231823,3,139.99982,35.98033,cluster_278881207_7039965318N,1346863685N,20211003_198992_7
20211003,199017,1,1,20211003185615,2,139.82951,35.79258,20211003185632,2,139.82741,35.79201,3417309135N,2579740252N,20211003_199017_1
20211003,199017,2,1,20211003192054,2,139.81696,35.7896,20211003192644,2,139.82613,35.77661,1496315575N,1347548388N,20211003_199017_2
20211003,199017,3,1,20211003205508,2,139.8242,35.77549,20211003210131,2,139.83125,35.79317,1347548388N,cluster_12049544424_6232852040_6232852048_691600681_#1moreN,20211003_199017_3
20211003,199018,1,2,20211003060742,3,139.65461,35.82348,20211003063643,3,139.64002,36.08217,4398324238N,cluster_1348990553_5611601802_5611602524N,20211003_199018_1
20211003,199018,2,2,20211003081811,3,139.63992,36.08333,20211003082054,3,139.65839,36.04825,cluster_1348990553_5611601802_5611602524N,cluster_1348990553_5611601802_5611602524N,20211003_199018_2
20211003,199018,3,2,20211003082124,3,139.66121,36.04112,20211003082454,3,139.66558,35.99597,cluster_1348990553_5611601802_5611602524N,1348892603N,20211003_199018_3
20211003,199018,4,2,20211003082514,3,139.66431,35.99119,20211003082514,3,139.66431,35.99119,1348892603N,1348892603N,20211003_199018_4
20211003,199018,5,2,20211003082537,3,139.66382,35.98572,20211003083933,3,139.71798,35.92543,4553286117N,1342386016N,20211003_199018_5
20211003,199018,6,2,20211003093941,3,139.71968,35.9212,20211003100737,3,139.6546,35.82343,2287307606N,4398324277N,20211003_199018_6
20211003,199018,7,2,20211003200112,3,139.65458,35.82338,20211003210513,3,139.8573,36.083,4398324238N,1347516074N,20211003_199018_7
20211003,199024,1,2,20211003032934,3,139.88809,35.91103,20211003034844,3,139.95133,35.88024,cluster_10779620141_1505224112_7419615920N,cluster_11745947585_1503594530N,20211003_199024_1
20211003,199024,2,2,20211003041213,3,139.95114,35.88092,20211003042734,3,139.89727,35.91019,cluster_11745947585_1503594530N,cluster_11335807710_9862157586N,20211003_199024_2
20211003,199024,3,2,20211003060910,3,139.89672,35.91028,20211003061310,3,139.90099,35.89487,cluster_11335807710_9862157586N,cluster_1517860110_6909019034N,20211003_199024_3
20211003,199024,4,2,20211003061352,3,139.90119,35.88984,20211003062723,3,139.96101,35.89279,cluster_11780917992_1503595446_6909011976_8272919624N,1505134380N,20211003_199024_4
20211003,199024,5,2,20211003064241,3,139.96158,35.89307,20211003071017,3,139.91107,35.79786,1505134380N,cluster_4359722565_503876227N,20211003_199024_5
20211003,199024,6,2,20211003180247,3,139.91152,35.79883,20211003180730,3,139.92271,35.81233,cluster_5965264710_5965264711N,244092449N,20211003_199024_6
20211003,199024,7,2,20211003182914,3,139.92875,35.81969,20211003185305,3,139.89063,35.90484,cluster_405091279_9383255144_9383255148_9383255151_#1moreN,cluster_11755603585_11755603587_11755603591_1471737984N,20211003_199024_7
20211003,199055,5,3,20211003180313,3,139.99782,36.07977,20211003184433,3,139.63183,36.02569,1355066960N,1348990330N,20211003_199055_5
20211003,199055,6,3,20211003190521,3,139.6319,36.02556,20211003191515,3,139.62533,36.06337,1348990330N,2822042734N,20211003_199055_6
20211003,199071,2,2,20211003054817,3,139.625944,35.8084978,20211003061237,3,139.8960028,35.7673089,1739955909N,311301162N,20211003_199071_2
20211003,199071,5,2,20211003094515,3,139.8956728,35.7676688,20211003102257,3,139.6269837,36.0481285,6403175419N,2822042734N,20211003_199071_5
20211003,199084,1,1,20211003063710,2,139.67447,35.78788,20211003064408,1,139.70583,35.76081,2622527330N,5432829255N,20211003_199084_1
20211003,199084,2,1,20211003064457,1,139.70856,35.75169,20211003064457,1,139.70856,35.75169,4361138358N,5432829255N,20211003_199084_2
20211003,199084,3,1,20211003224453,1,139.7084,35.75054,20211003224918,2,139.67346,35.77889,4361138358N,2622527330N,20211003_199084_3
20211003,199084,4,1,20211003225504,2,139.66858,35.78413,20211003225504,2,139.66858,35.78413,2622527330N,2622527330N,20211003_199084_4
20211003,199084,5,1,20211003230423,2,139.66481,35.78782,20211003230522,2,139.66321,35.78899,2622527330N,2622527330N,20211003_199084_5
20211003,199114,1,1,20211003173041,2,139.68053,35.75942,20211003174722,2,139.7186,35.78051,2323880604N,9349903034N,20211003_199114_1
20211003,199114,2,1,20211003182421,2,139.71529,35.78106,20211003184811,2,139.67349,35.75883,9349903034N,2622527330N,20211003_199114_2
20211003,199114,3,1,20211003190723,2,139.67326,35.75859,20211003191443,2,139.67551,35.75801,2622527330N,2323880604N,20211003_199114_3
20211003,199118,1,1,20211003001853,3,139.7704026,35.7646882,20211003002537,2,139.7698734,35.7517299,cluster_10122776279_1170439017N,cluster_1347910772_3399699846_3399699849N,20211003_199118_1
20211003,199118,2,1,20211003171326,2,139.7484751,35.7505991,20211003174157,2,139.683099,35.8079195,1347944519N,3798970259N,20211003_199118_2
20211003,199118,3,1,20211003193053,2,139.6726499,35.8160778,20211003194030,0,139.6535712,35.8266861,4398319784N,2550126961N,20211003_199118_3
20211003,199118,4,1,20211003205958,3,139.6535712,35.8266561,20211003210156,0,139.6529913,35.8256762,4398324238N,2550126961N,20211003_199118_4
20211003,199118,5,1,20211003223015,3,139.6529913,35.8256662,20211003224204,2,139.7107854,35.8485443,4398324238N,1955925665N,20211003_199118_5
20211003,199120,2,1,20211003070117,0,139.62521,35.80767,20211003073744,1,139.82436,35.77649,2550132181N,7902559675N,20211003_199120_2
20211003,199120,3,1,20211003073827,1,139.82227,35.76912,20211003100612,0,139.62611,35.80845,7902559674N,2550126961N,20211003_199120_3
20211003,199182,10,3,20211003195821,3,139.99791,35.98661,20211003200518,3,139.95434,35.98516,4254649654N,4254649654N,20211003_199182_10
20211003,199182,11,3,20211003214451,3,139.94586,35.9859,20211003221022,3,139.83303,36.08202,4254649654N,cluster_1346933745_2885247599N,20211003_199182_11
20211003,199183,3,3,20211003023541,3,139.62615,35.80857,20211003030013,3,139.90544,35.75948,1739955909N,cluster_5795937101_926328335N,20211003_199183_3
20211003,199183,4,3,20211003030036,3,139.91082,35.758,20211003030128,3,139.91935,35.75098,cluster_4360275645_9679906887N,11715972345N,20211003_199183_4
20211003,199183,14,3,20211003133848,3,139.91804,35.75091,20211003133848,3,139.91804,35.75091,11715972345N,11715972345N,20211003_199183_14
20211003,199183,15,3,20211003133905,3,139.91613,35.75572,20211003133905,3,139.91613,35.75572,503867056N,503867056N,20211003_199183_15
20211003,199183,16,3,20211003133955,3,139.90601,35.75948,20211003140445,3,139.62543,35.80778,cluster_5795937101_926328335N,1165290867N,20211003_199183_16
20211003,199201,4,2,20211003084356,3,139.67237,36.08329,20211003090952,3,139.625,35.95884,cluster_4788176867_5611602550_7081581489N,4057411508N,20211003_199201_4
20211003,199201,5,2,20211003125704,3,139.62529,35.78678,20211003141341,3,139.67119,36.08202,1165290867N,cluster_4788176867_5611602550_7081581489N,20211003_199201_5
20211003,199227,18,2,20211004003132,3,139.99892,35.98007,20211004003257,3,139.98122,35.96938,1346863685N,1346863685N,20211003_199227_18
20211003,199239,1,1,20211003134107,2,139.70566,36.07092,20211003134317,2,139.70738,36.06516,2822044538N,2822044538N,20211003_199239_1
20211003,199239,2,1,20211003140932,2,139.70934,36.06483,20211003141255,2,139.70555,36.07124,2822044538N,2822044538N,20211003_199239_2
20211003,199269,2,1,20211003023009,0,139.6399712,36.0830233,20211003025112,3,139.7083717,35.9429635,370268754N,504755760N,20211003_199269_2
20211003,199269,3,1,20211003132116,0,139.7017625,35.9414535,20211003132854,0,139.6954832,35.9426932,370268754N,529143487N,20211003_199269_3
20211003,199269,4,1,20211003134136,0,139.6953732,35.9426732,20211003134752,2,139.7120713,35.9422436,370268754N,1342346185N,20211003_199269_4
20211003,199269,5,1,20211003190353,2,139.7076918,35.9436034,20211003191702,3,139.6583166,35.9559503,cluster_12072187731_1342344899N,cluster_10774636685_10774636690N,20211003_199269_5
20211003,199269,6,1,20211003205931,2,139.667226,35.9515812,20211003210759,2,139.6952932,35.9419333,cluster_10774636685_10774636690N,cluster_1343281626_4771455475N,20211003_199269_6
20211003,199269,7,1,20211003210814,2,139.697443,35.9422233,20211003211449,0,139.7017625,35.9414935,cluster_1343280263_1343281419N,529143487N,20211003_199269_7
20211003,199277,1,1,20211003103736,2,139.72205,35.77104,20211003104807,2,139.76515,35.78212,1876870777N,cluster_10122771269_10122771281_1305554989N,20211003_199277_1
20211003,199277,2,1,20211003115120,2,139.76993,35.78299,20211003121945,2,139.78899,35.80408,cluster_10122776279_1170439017N,cluster_2566542868_6556350720_6556350721_9669482838N,20211003_199277_2
20211003,199277,3,1,20211003130807,2,139.79333,35.80166,20211003133710,2,139.81041,35.78962,6508727704N,1347548725N,20211003_199277_3
20211003,199277,4,1,20211003141108,2,139.80547,35.78944,20211003141952,2,139.79988,35.75039,1179209403N,cluster_10048722935_10048723698_713285676N,20211003_199277_4
20211003,199277,5,1,20211003162359,2,139.79971,35.75043,20211003163145,2,139.80334,35.77881,cluster_10048722957_10048723634_10076921948_10076921952_#1moreN,cluster_10048722935_10048723698_713285676N,20211003_199277_5
20211003,199277,6,1,20211003164455,2,139.80742,35.78013,20211003172505,2,139.72081,35.77556,1952592325N,9349903034N,20211003_199277_6
20211003,199304,1,2,20211003054903,3,139.6621008,35.8167475,20211003054939,3,139.6665204,35.8170275,4398319784N,4398319784N,20211003_199304_1
