運行日,運行ID1,トリップ番号,自動車の用途,トリップの起点時刻,起点の道路種別コード,経度_origin,緯度_origin,トリップの終点時刻,終点の道路種別コード,経度_destination,緯度_destination
20211003,179710,1,3,20211003020131,3,139.63578,35.79037,20211003031056,3,139.68109,35.74999
20211003,179710,10,3,20211003075558,3,139.70854,35.75126,20211003080953,3,139.63521,35.79123
20211003,179722,1,1,20211003061023,2,139.7211064,36.0408998,20211003061220,2,139.712907,36.0425694
20211003,179722,2,1,20211003074019,2,139.712667,36.0428693,20211003074237,2,139.715787,36.0345105
20211003,179728,4,1,20211003151026,0,139.91864,35.75087,20211003152833,2,139.85509,35.8553
20211003,179728,5,1,20211003160353,2,139.8531,35.85366,20211003162340,1,139.8242,35.77593
20211003,179728,6,1,20211003162450,1,139.8223,35.76925,20211003162657,1,139.82101,35.75075
20211003,179744,1,1,20211003054205,2,139.62531,35.84921,20211003054957,2,139.62511,35.8072
20211003,179744,2,1,20211003145224,2,139.62582,35.80849,20211003150241,2,139.62514,35.84885
20211003,179764,1,3,20211003133925,3,139.64044,36.08161,20211003140805,3,139.74059,35.75249
20211003,179764,14,3,20211003205145,3,139.62575,36.04784,20211003205649,3,139.63986,36.08298
20211003,179768,1,1,20211003101630,2,139.81378,35.85538,20211003103805,3,139.82533,35.87767
20211003,179768,2,1,20211003112510,2,139.82596,35.87921,20211003114140,3,139.79414,35.87965
20211003,179768,3,1,20211003120331,2,139.79364,35.87458,20211003121318,2,139.80823,35.85464
20211003,179768,4,1,20211003175219,2,139.80919,35.85097,20211003180112,2,139.81909,35.82849
20211003,179768,5,1,20211003181740,2,139.82033,35.82513,20211003183323,2,139.79456,35.79587
20211003,179768,6,1,20211003184553,2,139.79401,35.78753,20211003184916,2,139.78589,35.78499
20211003,179768,7,1,20211003193503,2,139.78625,35.78905,20211003195100,2,139.8089,35.83405
20211003,179768,8,1,20211003195942,2,139.81898,35.83563,20211003200501,2,139.80801,35.85323
20211003,179800,2,3,20211003012217,3,139.70985,35.75031,20211003012217,3,139.70985,35.75031
20211003,179800,3,3,20211003012444,3,139.74091,35.75291,20211003014545,3,139.76116,35.87519
20211003,179800,4,3,20211003180228,3,139.77255,35.87899,20211003183717,3,139.75647,35.99708
20211003,179800,5,3,20211003183809,3,139.75854,36.00142,20211003183809,3,139.75854,36.00142
20211003,179800,6,3,20211003194850,3,139.75554,36.00255,20211003194850,3,139.75554,36.00255
20211003,179800,7,3,20211003195011,3,139.75694,35.99791,20211003210525,3,139.73857,35.75138
20211003,179800,11,3,20211003235908,3,139.63795,35.75015,20211004003900,3,139.76699,35.87651
20211003,179827,1,3,20211003054958,3,139.64683,35.81576,20211003060326,3,139.69633,35.8025
20211003,179827,2,3,20211003064829,3,139.69591,35.80244,20211003074042,3,139.75602,36.08175
20211003,179827,4,3,20211003132256,3,139.7567,36.08284,20211003133440,3,139.62692,36.04822
20211003,179827,6,3,20211003160039,3,139.62498,35.84995,20211003163245,3,139.6889,35.8021
20211003,179827,7,3,20211003171809,3,139.68923,35.80214,20211003173213,3,139.64795,35.8141
20211003,179829,3,3,20211003005819,3,139.9045,35.75966,20211003005900,3,139.90017,35.75948
20211003,179829,4,3,20211003005920,3,139.89544,35.76779,20211003011126,3,139.8351,35.84667
20211003,179829,5,3,20211003035155,3,139.83496,35.84652,20211003040352,3,139.91533,35.89082
20211003,179829,6,3,20211003040432,3,139.92207,35.89716,20211003042817,3,139.9847,36.08228
20211003,179829,10,3,20211003083212,3,139.9849,36.08199,20211003085812,3,139.92253,35.89749
20211003,179829,11,3,20211003085855,3,139.91503,35.89081,20211003091001,3,139.8352,35.84657
20211003,179829,12,3,20211003215321,3,139.83516,35.84658,20211003223406,3,139.99956,35.79494
20211003,179829,13,3,20211003234508,3,139.9989,35.79496,20211004002222,3,139.83521,35.84663
20211003,179874,1,1,20211003072143,2,139.87186,35.94738,20211003074229,2,139.78558,35.98978
20211003,179874,2,1,20211003074346,2,139.77516,35.99154,20211003074921,2,139.74138,35.98661
20211003,179874,3,1,20211003080340,2,139.73077,35.99278,20211003080842,2,139.70238,36.00476
20211003,179874,4,1,20211003081933,2,139.69371,36.00854,20211003083528,2,139.62589,36.0152
20211003,179874,5,1,20211003175014,2,139.62524,36.02243,20211003185012,2,139.86725,35.94666
20211003,179900,1,1,20211003120904,2,139.702912,35.9529421,20211003121324,2,139.7134809,35.9563518
20211003,179900,2,1,20211003123435,2,139.7226897,35.9617208,20211003124918,2,139.7379275,35.9792777
20211003,179900,3,1,20211003130005,2,139.7379775,35.9793677,20211003131521,2,139.7041519,35.9532921
20211003,179900,4,1,20211003162615,3,139.6925031,35.951242,20211003163256,2,139.6663857,35.9581004
20211003,179900,5,1,20211003172106,2,139.6563667,35.9581099,20211003172918,3,139.6922132,35.9509721
20211003,179915,1,2,20211003062236,2,139.8283847,35.8652754,20211003063140,3,139.7852183,35.8598155
20211003,179915,2,2,20211003200703,3,139.7850284,35.8598555,20211003201245,2,139.8019568,35.8657852
20211003,179915,3,2,20211003203111,2,139.8130159,35.8660053,20211003203257,2,139.8276948,35.8651754
20211003,179918,2,1,20211003115755,2,139.91866,35.75047,20211003120123,2,139.91351,35.76103
20211003,179918,3,1,20211003123323,2,139.91261,35.75779,20211003123559,2,139.91888,35.75063
20211003,179921,1,1,20211003121805,3,139.98475,35.86684,20211003122601,3,139.9997,35.87746
20211003,179922,21,2,20211003112945,3,139.99988,35.98017,20211003113847,3,139.92222,35.89719
20211003,179922,22,2,20211003113933,3,139.91521,35.89068,20211003114343,3,139.87793,35.85449
20211003,179922,23,2,20211003114408,3,139.87535,35.8498,20211003115404,3,139.82102,35.75097
20211003,179922,26,2,20211003143737,3,139.82067,35.75167,20211003145136,3,139.91566,35.89108
20211003,179922,27,2,20211003145217,3,139.92231,35.89741,20211003150116,3,139.99928,35.98037
20211003,179922,34,2,20211003222824,3,139.99789,35.97985,20211003223715,3,139.92228,35.89739
20211003,179922,35,2,20211003223801,3,139.91456,35.89036,20211003225237,3,139.8211,35.75037
20211003,179961,10,2,20211003230122,3,139.99995,35.98021,20211003230522,3,139.96924,35.94063
20211003,179961,11,2,20211003235001,3,139.96858,35.9389,20211003235517,3,139.92228,35.89741
20211003,179961,12,2,20211003235606,3,139.91442,35.89011,20211004001257,3,139.821,35.75134
20211003,179995,2,1,20211003084807,3,139.99895,35.84478,20211003090442,3,139.95966,35.89283
20211003,179995,3,1,20211003204151,3,139.96163,35.88871,20211003205126,3,139.9998,35.84401
20211003,180009,2,3,20211003051501,3,139.62516,35.84944,20211003054246,3,139.89193,35.7964
20211003,180009,3,3,20211003060918,3,139.90135,35.7953,20211003063303,3,139.96869,35.86473
20211003,180009,4,3,20211003073543,3,139.96946,35.87518,20211003074603,3,139.92152,35.89672
20211003,180009,5,3,20211003074710,3,139.91218,35.8873,20211003074710,3,139.91218,35.8873
20211003,180009,6,3,20211003074748,3,139.90661,35.88212,20211003081526,3,139.62517,35.84891
20211003,180044,4,1,20211003131206,3,139.91937,35.75033,20211003131246,3,139.9074,35.75044
20211003,180044,5,1,20211003131252,3,139.90453,35.75967,20211003134953,3,139.88765,35.81178
20211003,180044,6,1,20211003170030,3,139.88674,35.81133,20211003171710,3,139.90504,35.75979
20211003,180044,7,1,20211003171733,3,139.91069,35.75785,20211003171834,3,139.91934,35.75019
20211003,180044,8,1,20211003213903,3,139.89653,35.75039,20211003214319,3,139.90253,35.75108
20211003,180077,1,1,20211003001710,3,139.96236,35.86046,20211003002628,2,139.99965,35.84409
20211003,180077,2,1,20211003133413,2,139.99925,35.84448,20211003134734,2,139.9628,35.86044
20211003,180154,1,3,20211003001831,3,139.94771,35.91334,20211003005558,3,139.8489,35.75087
20211003,180154,8,3,20211003053033,3,139.79993,35.75102,20211003062409,3,139.62733,35.90436
20211003,180154,9,3,20211003072718,3,139.62662,35.9098,20211003081835,3,139.9008,35.93009
20211003,180154,10,3,20211003193717,3,139.96172,35.89326,20211003193717,3,139.96172,35.89326
20211003,180154,11,3,20211003194932,3,139.96566,35.88156,20211003203015,3,139.84909,35.75093
20211003,180163,1,2,20211003070954,2,139.6324886,35.9664166,20211003072139,2,139.6658266,35.9397626
20211003,180163,2,2,20211003122455,2,139.6678071,35.9261742,20211003124929,3,139.6386376,35.9759859
20211003,180163,3,2,20211003125740,3,139.6353878,35.9829344,20211003125932,2,139.6340082,35.9753954
20211003,180163,4,2,20211003132422,2,139.6324586,35.9664066,20211003133823,2,139.6691467,35.9319236
20211003,180163,5,2,20211003184347,2,139.6700065,35.9325835,20211003190428,2,139.6269379,36.0057921
20211003,180175,4,3,20211003125156,3,139.6261,36.04802,20211003130201,3,139.75635,36.08236
20211003,180175,8,3,20211003145339,3,139.75685,36.08315,20211003150410,3,139.62517,36.0475
20211003,180175,11,3,20211003183134,3,139.62512,36.04763,20211003191009,3,139.75885,35.85061
20211003,180175,12,3,20211003193613,3,139.76099,35.85015,20211003195654,3,139.62514,35.8072
20211003,180220,1,1,20211003051309,2,139.74279,35.87039,20211003053417,2,139.78826,35.93213
20211003,180220,2,1,20211003053512,2,139.79184,35.94043,20211003055616,2,139.76893,36.08203
20211003,180220,5,1,20211003171810,2,139.76907,36.08207,20211003181604,2,139.74217,35.87036
20211003,180251,5,2,20211003143642,3,139.64004,36.08288,20211003144338,3,139.62574,36.04786
20211003,180251,10,2,20211003205720,3,139.62547,36.04781,20211003210315,3,139.64015,36.0817
20211003,180338,1,2,20211003044508,3,139.62515,35.78662,20211003045335,3,139.65456,35.80517
20211003,180338,2,2,20211003060839,3,139.65424,35.80496,20211003061517,3,139.62641,35.78775
20211003,180350,1,2,20211003000036,3,139.8953,35.76832,20211003002108,3,139.62548,35.80771
20211003,180350,16,2,20211003033247,3,139.626,35.8085,20211003035335,3,139.89818,35.76455
20211003,180358,1,1,20211003092701,0,139.625954,35.8084578,20211003101229,2,139.963576,36.0244181
20211003,180358,2,1,20211003151510,2,139.9471983,36.0111992,20211003152349,2,139.9647778,35.9824227
20211003,180358,3,1,20211003163159,2,139.9709475,35.9695843,20211003174555,0,139.626324,35.8086478
20211003,180415,1,2,20211003131207,3,139.91895,36.04914,20211003134456,3,139.92082,35.89609
20211003,180415,2,2,20211003134531,3,139.91551,35.89078,20211003140444,3,139.82016,35.83299
20211003,180415,3,2,20211003155145,3,139.8195,35.83306,20211003161316,3,139.9125,35.88799
20211003,180415,4,2,20211003164014,3,139.92419,36.0278,20211003164732,3,139.91863,36.04932
20211003,180426,1,2,20211003143319,3,139.90953,35.94748,20211003144611,3,139.92264,35.89755
20211003,180426,2,2,20211003144653,3,139.91496,35.89072,20211003150117,3,139.82114,35.75113
20211003,180428,3,1,20211003140335,2,139.99995,35.77145,20211003141336,3,139.97353,35.77589
20211003,180430,15,2,20211003225640,3,139.62693,36.0485,20211003230229,3,139.64,36.0824
20211003,180433,4,1,20211003072317,3,139.65962,35.76205,20211003072317,3,139.65962,35.76205
20211003,180433,5,1,20211003072359,3,139.66455,35.76448,20211003072410,3,139.66637,35.76576
20211003,180433,6,1,20211003072439,3,139.66985,35.76949,20211003074130,3,139.78176,35.77401
20211003,180433,7,1,20211003103310,3,139.78175,35.77272,20211003103359,3,139.7822,35.77689
20211003,180433,8,1,20211003103622,3,139.7568,35.77851,20211003104924,3,139.68193,35.75081
20211003,180439,47,2,20211004000227,3,139.6258,36.04798,20211004000842,3,139.63978,36.08295
20211003,180454,18,2,20211004014020,3,139.64011,36.0826,20211004021308,3,139.7666,35.80046
20211003,180455,6,2,20211003003724,3,139.6250841,35.807468,20211003005216,3,139.7084585,35.751618
20211003,180455,16,2,20211003203151,3,139.7078784,35.7545577,20211003204446,3,139.625854,35.8081579
20211003,180461,3,3,20211003011723,3,139.69511,35.75028,20211003012817,3,139.6508,35.77485
20211003,180461,4,3,20211003014339,3,139.66185,35.7758,20211003014339,3,139.66185,35.7758
20211003,180461,5,3,20211003015816,3,139.65142,35.78499,20211003015816,3,139.65142,35.78499
20211003,180461,6,3,20211003021140,3,139.65395,35.78423,20211003021718,3,139.70842,35.75163
20211003,180486,1,2,20211003042025,3,139.99989,35.77313,20211003042420,3,139.99882,35.75107
20211003,180486,4,2,20211003063049,3,139.82091,35.75076,20211003065423,3,139.82886,35.79079
20211003,180486,5,2,20211003082041,3,139.82775,35.7891,20211003082422,3,139.821,35.75168
20211003,180488,1,1,20211003115114,2,139.9817806,35.8812157,20211003120151,2,139.9600622,35.8912835
20211003,180488,2,1,20211003124611,2,139.9515624,35.9018615,20211003124702,2,139.9553823,35.8972823
20211003,180498,1,2,20211003085328,3,139.68178,35.93279,20211003090014,3,139.6899,35.9102
20211003,180498,2,2,20211003090728,3,139.67935,35.90487,20211003091617,3,139.6807,35.8741
20211003,180498,3,2,20211003094048,3,139.67935,35.87217,20211003094607,3,139.66636,35.87005
20211003,180498,4,2,20211003095710,3,139.66736,35.87064,20211003102105,3,139.72182,35.82803
20211003,180498,5,2,20211003103324,3,139.71743,35.83025,20211003104737,3,139.6806,35.85418
20211003,180498,6,2,20211003113540,3,139.67378,35.86087,20211003114311,3,139.68001,35.87225
20211003,180498,7,2,20211003115810,3,139.68048,35.87428,20211003121018,3,139.67723,35.90576
20211003,180498,8,2,20211003121924,3,139.68397,35.91182,20211003122507,3,139.67867,35.93196
20211003,180498,9,2,20211003180314,3,139.68175,35.93282,20211003180345,3,139.68284,35.93063
20211003,180503,1,1,20211003093626,1,139.7568819,36.083186,20211003101906,0,139.7363462,35.7501488
20211003,180503,2,1,20211003162028,0,139.7370761,35.7507588,20211003164633,0,139.6398412,36.0826534
20211003,180583,1,2,20211003065328,2,139.81062,35.78708,20211003071324,2,139.76978,35.75093
20211003,180583,3,2,20211003153635,2,139.79964,35.75019,20211003155308,2,139.81186,35.78947
20211003,180600,1,3,20211003044207,3,139.70933,35.76683,20211003044453,3,139.70449,35.77498
20211003,180600,2,3,20211003045855,3,139.70244,35.76819,20211003050244,3,139.70857,35.75142
20211003,180604,1,2,20211003022145,3,139.64027,36.08215,20211003030109,3,139.82106,35.75045
20211003,180606,8,2,20211003043228,3,139.64044,36.08167,20211003045356,3,139.72195,35.95284
20211003,180606,9,2,20211003050600,3,139.73305,35.95373,20211003050648,3,139.73265,35.95112
20211003,180631,1,2,20211003011120,3,139.77029,35.9656,20211003011157,3,139.76867,35.96904
20211003,180631,2,2,20211003011832,3,139.77746,35.97346,20211003012326,3,139.79682,35.98494
20211003,180631,3,2,20211003075858,3,139.79842,35.98975,20211003081707,3,139.7646,35.89897
20211003,180631,4,2,20211003082421,3,139.75439,35.89829,20211003084405,3,139.73958,35.75192
20211003,180631,23,2,20211003184154,3,139.62632,36.04402,20211003191644,3,139.76228,35.96567
20211003,180631,24,2,20211003230843,3,139.76004,35.96361,20211003230934,3,139.75848,35.96575
20211003,180631,25,2,20211003233014,3,139.76155,35.97061,20211003233735,3,139.79682,35.98512
20211003,180656,1,3,20211003052942,3,139.96187,35.8882,20211003054013,3,139.9757,35.85919
20211003,180656,2,3,20211003055206,3,139.96979,35.84066,20211003055559,3,139.97417,35.82734
20211003,180656,3,3,20211003060606,3,139.96375,35.82586,20211003062303,3,139.90899,35.84735
20211003,180656,4,3,20211003063257,3,139.9057,35.85565,20211003064308,3,139.94949,35.8632
20211003,180656,5,3,20211003065300,3,139.95707,35.86728,20211003065926,3,139.94703,35.88657
20211003,180656,6,3,20211003070959,3,139.94474,35.89099,20211003070959,3,139.94474,35.89099
20211003,180656,7,3,20211003071210,3,139.94203,35.89594,20211003072746,3,139.8841,35.94545
20211003,180656,8,3,20211003073447,3,139.87486,35.95684,20211003081459,3,139.74683,36.06297
20211003,180656,9,3,20211003083207,3,139.74674,36.06305,20211003083207,3,139.74674,36.06305
20211003,180656,10,3,20211003131030,3,139.75071,36.0606,20211003132415,3,139.75734,35.99879
20211003,180656,11,3,20211003133753,3,139.74139,35.9865,20211003134524,3,139.72754,35.95585
20211003,180656,12,3,20211003135749,3,139.72863,35.95785,20211003144319,3,139.91068,36.05196
20211003,180656,13,3,20211003145958,3,139.90934,36.0511,20211003155758,3,139.999,35.84485
20211003,180656,14,3,20211003163700,3,139.999,35.84474,20211003165054,3,139.96122,35.88936
20211003,180662,1,2,20211003022440,2,139.7524862,35.9775179,20211003022537,2,139.7507464,35.9759781
20211003,180685,10,3,20211003140243,3,139.6251,35.78653,20211003140903,3,139.64837,35.80386
20211003,180685,11,3,20211003141244,3,139.65218,35.80717,20211003141244,3,139.65218,35.80717
20211003,180685,12,3,20211003151005,3,139.6486,35.80337,20211003151933,3,139.70842,35.75058
20211003,180685,18,3,20211003194128,3,139.7088,35.75103,20211003195146,3,139.67286,35.79344
20211003,180685,19,3,20211003201958,3,139.66343,35.78961,20211003202802,3,139.64866,35.8046
20211003,180685,20,3,20211003210429,3,139.64784,35.80176,20211003211347,3,139.7085,35.75118
20211003,180690,8,2,20211003215941,3,139.62535,35.84923,20211003222347,3,139.6811,35.75009
20211003,180706,1,3,20211003111518,3,139.62607,35.80875,20211003112418,3,139.65418,35.83386
20211003,180706,2,3,20211003130142,3,139.65672,35.84195,20211003132943,3,139.89578,35.76753
20211003,180706,7,3,20211003155727,3,139.89579,35.76752,20211003163925,3,139.62544,36.04612
20211003,180706,40,3,20211003231935,3,139.62526,35.84938,20211003232731,3,139.62525,35.80724
20211003,180710,1,1,20211003091816,2,139.7371535,35.8398758,20211003094116,1,139.8210288,35.7518411
20211003,180710,3,1,20211003172328,1,139.7360862,35.7500688,20211003174527,3,139.7364335,35.8408056
20211003,180741,19,3,20211003163326,3,139.95993,35.75031,20211003164354,3,139.97523,35.78069
20211003,180766,1,2,20211003224216,3,139.9990992,35.8774661,20211003225700,3,139.9294145,35.9034302
20211003,180766,2,2,20211003225853,3,139.9152169,35.8907115,20211003233107,3,139.626384,35.8086578
20211003,180822,4,1,20211003054117,1,139.82091,35.75178,20211003055147,2,139.81505,35.8438
20211003,180822,5,1,20211003064209,2,139.80945,35.84574,20211003064229,2,139.80679,35.84516
20211003,180822,6,1,20211003065822,3,139.80653,35.84557,20211003071503,0,139.90714,35.88278
20211003,180822,7,1,20211003073659,2,139.94627,36.01976,20211003073828,2,139.94711,36.01995
20211003,180822,8,1,20211003164002,2,139.94652,36.01988,20211003181042,1,139.73781,35.75109
20211003,180863,1,3,20211003025637,3,139.70681,35.94363,20211003025637,3,139.70681,35.94363
20211003,180863,2,3,20211003025914,3,139.69384,35.94162,20211003030352,3,139.67556,35.95949
20211003,180863,3,3,20211003031129,3,139.67062,35.96457,20211003033254,3,139.63982,36.08287
20211003,180863,4,3,20211003044942,3,139.72366,36.08144,20211003050724,3,139.76878,35.99275
20211003,180863,5,3,20211003051557,3,139.77507,35.98664,20211003051951,3,139.77365,35.96961
20211003,180892,1,1,20211003094133,2,139.70279,35.86748,20211003094524,3,139.69681,35.86051
20211003,180892,2,1,20211003104332,2,139.69843,35.86348,20211003104612,2,139.70357,35.86904
20211003,180892,3,1,20211003114541,2,139.70087,35.87003,20211003121349,2,139.83963,35.79986
20211003,180892,4,1,20211003134834,2,139.84114,35.79642,20211003134859,2,139.83986,35.79644
20211003,180892,5,1,20211003135441,3,139.83789,35.80526,20211003142207,2,139.70448,35.87357
20211003,180924,1,1,20211003114729,2,139.71325,35.83841,20211003114911,2,139.70895,35.83752
20211003,180924,2,1,20211003120839,2,139.70991,35.83461,20211003122606,2,139.68592,35.84642
20211003,180924,3,1,20211003123652,2,139.68895,35.84458,20211003123847,2,139.69382,35.83756
20211003,180924,4,1,20211003125125,2,139.70093,35.84111,20211003130647,1,139.70511,35.76261
20211003,180924,5,1,20211003130739,1,139.70854,35.75166,20211003130739,1,139.70854,35.75166
20211003,180957,4,2,20211003055903,3,139.9992395,35.8443913,20211003060456,3,139.9764314,35.8689676
20211003,180957,5,2,20211003071836,3,139.9718519,35.8675277,20211003075856,3,139.9022826,35.7515413
20211003,180961,1,2,20211003060118,2,139.9191266,35.8776341,20211003063510,2,139.8487464,35.7507017
20211003,180961,2,2,20211003164957,2,139.8487364,35.7506917,20211003173803,2,139.9173467,35.8761644
20211003,181012,1,2,20211003145952,3,139.76563,35.88236,20211003153222,3,139.78957,36.03162
20211003,181012,2,2,20211003163750,3,139.7874,36.03036,20211003174842,3,139.62664,35.87042
20211003,181012,3,2,20211003190021,3,139.62533,35.84915,20211003190330,3,139.63973,35.84211
20211003,181012,4,2,20211003193752,3,139.65783,35.84094,20211003193918,3,139.66027,35.83902
20211003,181012,5,2,20211003200643,3,139.67853,35.84536,20211003201422,3,139.68534,35.86235
20211003,181012,6,2,20211003204647,3,139.67698,35.87372,20211003213032,3,139.78951,36.03195
20211003,181012,7,2,20211003223235,3,139.78231,36.02796,20211003230709,3,139.62558,35.95933
20211003,181014,1,2,20211003004651,3,139.76372,35.79616,20211003004847,3,139.77005,35.79621
20211003,181014,2,2,20211003023013,3,139.75917,35.79442,20211003023316,3,139.75024,35.79064
20211003,181014,3,2,20211003030349,3,139.748,35.7965,20211003033454,3,139.63993,36.08264
20211003,181014,4,2,20211003055321,3,139.63987,36.08326,20211003062449,3,139.75936,35.79658
20211003,181014,5,2,20211003102352,3,139.74967,35.79158,20211003102738,3,139.74711,35.78656
20211003,181014,6,2,20211003110100,3,139.74716,35.7866,20211003112235,3,139.79424,35.75078
20211003,181014,11,2,20211003152023,3,139.76977,35.75054,20211003153506,3,139.74713,35.78653
20211003,181014,12,2,20211003171131,3,139.7468,35.77812,20211003171131,3,139.7468,35.77812
20211003,181014,13,2,20211003171742,3,139.79842,35.76223,20211003173502,3,139.9156,35.89075
20211003,181014,14,2,20211003173546,3,139.92268,35.89697,20211003174522,3,139.99773,35.98018
20211003,181014,15,2,20211003185355,3,139.99798,35.97994,20211003190701,3,139.92256,35.89745
20211003,181014,16,2,20211003190749,3,139.91604,35.89088,20211003193753,3,139.7538,35.78871
20211003,181014,17,2,20211003221553,3,139.74909,35.78937,20211003221553,3,139.74909,35.78937
20211003,181014,18,2,20211003225954,3,139.74288,35.79109,20211003230939,3,139.77064,35.80486
20211003,181026,1,2,20211003200011,3,139.97296,36.08255,20211003202930,3,139.92068,35.89626
20211003,181026,2,2,20211003203010,3,139.91457,35.89044,20211003204530,3,139.82094,35.75035
20211003,181026,6,2,20211004000006,3,139.62506,35.78646,20211004004555,3,139.91236,35.88809
20211003,181052,1,1,20211003095100,2,139.6280231,35.8390641,20211003095228,2,139.625323,35.848253
20211003,181052,2,1,20211003110327,2,139.6250029,35.8499227,20211003110641,2,139.6301126,35.8458933
20211003,181052,3,1,20211003121120,2,139.6310626,35.8435137,20211003122158,2,139.6300029,35.8397741
20211003,181053,2,2,20211003102259,3,139.90286,35.75051,20211003104324,3,139.90489,35.7932
20211003,181053,3,2,20211003122242,3,139.90176,35.78948,20211003122242,3,139.90176,35.78948
20211003,181053,4,2,20211003202025,3,139.90555,35.75988,20211003202025,3,139.90555,35.75988
20211003,181053,5,2,20211003202107,3,139.91342,35.75716,20211003202156,3,139.91869,35.7512
20211003,181076,1,2,20211003044456,3,139.76904,35.85937,20211003044456,3,139.76904,35.85937
20211003,181076,2,2,20211003045406,3,139.7805,35.86229,20211003053810,3,139.62648,35.80876
20211003,181115,1,1,20211003045840,3,139.81619,35.7833,20211003052122,3,139.68106,35.75004
20211003,181115,2,1,20211003192510,3,139.68169,35.7505,20211003201536,3,139.81166,35.79482
20211003,181115,3,1,20211003210013,3,139.81164,35.79474,20211003210226,3,139.81446,35.79275
20211003,181115,4,1,20211003210445,3,139.8181,35.78893,20211003210445,3,139.8181,35.78893
20211003,181165,14,3,20211003172900,3,139.62542,36.04784,20211003173445,3,139.63979,36.08244
20211003,181165,20,3,20211003224722,3,139.99999,35.98019,20211003225656,3,139.91958,35.89523
20211003,181165,21,3,20211003225726,3,139.91478,35.89014,20211003231921,3,139.73962,35.75203
20211003,181167,1,2,20211003181813,3,139.62536,35.95936,20211003184518,3,139.67155,36.08245
20211003,181174,6,3,20211003185952,3,139.6399512,36.0831033,20211003194254,3,139.8961128,35.7671989
20211003,181174,9,3,20211003224522,3,139.9998795,35.8437514,20211003235133,3,139.6251234,36.0635159
20211003,181214,3,2,20211003234530,3,139.9998,35.87737,20211004003106,3,139.62604,35.80829
20211003,181220,17,3,20211003174026,3,139.64045,36.08158,20211003174639,3,139.62511,36.04749
20211003,181232,1,2,20211004001651,3,139.76918,36.082,20211004013156,3,139.79993,35.75068
20211003,181240,1,2,20211003132547,3,139.75683,36.08295,20211003133552,3,139.62679,36.04817
20211003,181246,1,1,20211003084838,2,139.95801,35.83212,20211003091758,2,139.86684,35.78308
20211003,181246,2,1,20211003122402,2,139.86627,35.78173,20211003130730,2,139.9529,35.82685
20211003,181246,3,1,20211003132846,2,139.95638,35.83148,20211003132855,2,139.95615,35.83184
20211003,181305,1,1,20211003095152,2,139.76067,35.83413,20211003100153,2,139.77428,35.85579
20211003,181305,2,1,20211003101152,2,139.7719,35.86068,20211003101423,3,139.77711,35.86927
20211003,181305,3,1,20211003191140,2,139.7757,35.86475,20211003191534,2,139.77495,35.8519
20211003,181305,4,1,20211003192605,2,139.76585,35.84252,20211003192900,2,139.75853,35.83431
20211003,181315,2,1,20211003094107,1,139.8537237,35.8292209,20211003095716,2,139.9642822,35.8839048
20211003,181315,3,1,20211003131338,2,139.9839208,35.8604191,20211003131939,2,139.9665221,35.8800055
20211003,181315,4,1,20211003134157,1,139.8221879,35.768839,20211003135029,1,139.7368461,35.7504688
20211003,181358,1,3,20211003023757,3,139.80469,35.87771,20211003031150,3,139.77706,35.99123
20211003,181358,2,3,20211003140020,3,139.7679,36.03699,20211003141107,3,139.73434,36.08312
20211003,181358,6,3,20211003180123,3,139.73451,36.08287,20211003182422,3,139.75371,36.00202
20211003,181358,7,3,20211003192342,3,139.75368,36.002,20211003192702,3,139.75441,36.00243
20211003,181358,8,3,20211003194149,3,139.75504,36.00416,20211003195107,3,139.77726,36.03398
20211003,181358,9,3,20211003201954,3,139.77707,36.0339,20211003203941,3,139.73544,36.0825
20211003,181358,10,3,20211003213947,3,139.73403,36.08319,20211003223011,3,139.80415,35.878
20211003,181358,11,3,20211003225152,3,139.8043,35.87787,20211003225152,3,139.8043,35.87787
20211003,181373,1,2,20211003220335,3,139.68259,35.75116,20211003221952,3,139.62804,35.77842
20211003,181391,30,2,20211003224946,3,139.6252639,36.0476585,20211003230016,3,139.6832941,35.9507318
20211003,181391,31,2,20211003230041,3,139.6851842,35.9454225,20211003231116,3,139.7313989,35.9542013
20211003,181391,32,2,20211003234744,3,139.730179,35.9546213,20211004001229,3,139.6423301,35.8893485
20211003,181395,1,2,20211003150144,3,139.67273,35.77268,20211003150144,3,139.67273,35.77268
20211003,181395,2,2,20211003150513,3,139.66754,35.77098,20211003150513,3,139.66754,35.77098
20211003,181427,1,1,20211003211131,2,139.65807,35.87199,20211003211816,2,139.68265,35.87144
20211003,181427,2,1,20211003212821,2,139.68588,35.86709,20211003214554,2,139.62502,35.85577
20211003,181427,3,1,20211003220952,2,139.62587,35.86039,20211003221555,2,139.65512,35.86895
20211003,181439,2,3,20211003023525,3,139.6257388,35.9867532,20211003024744,3,139.6530429,36.0186323
20211003,181439,3,3,20211003031816,3,139.6532029,36.0185223,20211003032955,3,139.6268787,35.9870233
20211003,181439,7,3,20211003090100,3,139.6257395,35.9594471,20211003092148,3,139.7257295,35.9548915
20211003,181439,8,3,20211003222331,3,139.7235898,35.9536718,20211003224451,3,139.6254038,36.0476885
20211003,181451,4,2,20211003173329,3,139.64837,36.08254,20211003174129,3,139.62694,36.07921
20211003,181451,5,2,20211003203217,3,139.6256,35.95942,20211003205530,3,139.63968,36.08307
20211003,181453,3,1,20211004002908,0,139.9993337,35.9801341,20211004003235,0,139.9692689,35.9403972
